iteration,current_objective,best_objective,current_total_weight
4732,23871,23871,2539
4733,23871,23871,2539
4734,23871,23871,2539
4735,23871,23871,2539
4736,23871,23871,2539
4737,23871,23871,2539
4738,23871,23871,2539
4739,23871,23871,2539
4740,23871,23871,2539
4741,23871,23871,2539
4742,23871,23871,2539
4743,23871,23871,2539
4744,23871,23871,2539
4745,23871,23871,2539
4746,23871,23871,2539
4747,23871,23871,2539
4748,23871,23871,2539
4749,23871,23871,2539
4750,23871,23871,2539
4751,23871,23871,2539
4752,23871,23871,2539
4753,23871,23871,2539
4754,23871,23871,2539
4755,23871,23871,2539
4756,23871,23871,2539
4757,23871,23871,2539
4758,23871,23871,2539
4759,23871,23871,2539
4760,23871,23871,2539
4761,23871,23871,2539
4762,23871,23871,2539
4763,23871,23871,2539
4764,23871,23871,2539
4765,23871,23871,2539
4766,23871,23871,2539
4767,23871,23871,2539
4768,23871,23871,2539
4769,23871,23871,2539
4770,23871,23871,2539
4771,23871,23871,2539
4772,23871,23871,2539
4773,23871,23871,2539
4774,23871,23871,2539
4775,23871,23871,2539
4776,23871,23871,2539
4777,23871,23871,2539
4778,23871,23871,2539
4779,23871,23871,2539
4780,23871,23871,2539
4781,23871,23871,2539
4782,23871,23871,2539
4783,23871,23871,2539
4784,23871,23871,2539
4785,23871,23871,2539
4786,23871,23871,2539
4787,23871,23871,2539
4788,23871,23871,2539
4789,23871,23871,2539
4790,23871,23871,2539
4791,23871,23871,2539
4792,23871,23871,2539
4793,23871,23871,2539
4794,23871,23871,2539
4795,23871,23871,2539
4796,23871,23871,2539
4797,23871,23871,2539
4798,23871,23871,2539
4799,23871,23871,2539
4800,23871,23871,2539
4801,23871,23871,2539
4802,23871,23871,2539
4803,23871,23871,2539
4804,23871,23871,2539
4805,23871,23871,2539
4806,23871,23871,2539
4807,23871,23871,2539
4808,23871,23871,2539
4809,23871,23871,2539
4810,23871,23871,2539
4811,23871,23871,2539
4812,23871,23871,2539
4813,23871,23871,2539
4814,23871,23871,2539
4815,23871,23871,2539
4816,23871,23871,2539
4817,23871,23871,2539
4818,23871,23871,2539
4819,23871,23871,2539
4820,23871,23871,2539
4821,23871,23871,2539
4822,23871,23871,2539
4823,23871,23871,2539
4824,23871,23871,2539
4825,23871,23871,2539
4826,23871,23871,2539
4827,23871,23871,2539
4828,23871,23871,2539
4829,23871,23871,2539
4830,23871,23871,2539
4831,23871,23871,2539
4832,23871,23871,2539
4833,23871,23871,2539
4834,23871,23871,2539
4835,23871,23871,2539
4836,23871,23871,2539
4837,23871,23871,2539
4838,23871,23871,2539
4839,23871,23871,2539
4840,23871,23871,2539
4841,23871,23871,2539
4842,23871,23871,2539
4843,23871,23871,2539
4844,23871,23871,2539
4845,23871,23871,2539
4846,23871,23871,2539
4847,23871,23871,2539
4848,23871,23871,2539
4849,23871,23871,2539
4850,23871,23871,2539
4851,23871,23871,2539
4852,23871,23871,2539
4853,23871,23871,2539
4854,23871,23871,2539
4855,23871,23871,2539
4856,23871,23871,2539
4857,23871,23871,2539
4858,23871,23871,2539
4859,23871,23871,2539
4860,23871,23871,2539
4861,23871,23871,2539
4862,23871,23871,2539
4863,23871,23871,2539
4864,23871,23871,2539
4865,23871,23871,2539
4866,23871,23871,2539
4867,23871,23871,2539
4868,23871,23871,2539
4869,23871,23871,2539
4870,23871,23871,2539
4871,23871,23871,2539
4872,23871,23871,2539
4873,23871,23871,2539
4874,23871,23871,2539
4875,23871,23871,2539
4876,23871,23871,2539
4877,23871,23871,2539
4878,23871,23871,2539
4879,23871,23871,2539
4880,23871,23871,2539
4881,23871,23871,2539
4882,23871,23871,2539
4883,23871,23871,2539
4884,23871,23871,2539
4885,23871,23871,2539
4886,23871,23871,2539
4887,23871,23871,2539
4888,23871,23871,2539
4889,23871,23871,2539
4890,23871,23871,2539
4891,23871,23871,2539
4892,23871,23871,2539
4893,23871,23871,2539
4894,23871,23871,2539
4895,23871,23871,2539
4896,23871,23871,2539
4897,23871,23871,2539
4898,23871,23871,2539
4899,23871,23871,2539
4900,23871,23871,2539
4901,23871,23871,2539
4902,23871,23871,2539
4903,23871,23871,2539
4904,23871,23871,2539
4905,23871,23871,2539
4906,23871,23871,2539
4907,23871,23871,2539
4908,23871,23871,2539
4909,23871,23871,2539
4910,23871,23871,2539
4911,23871,23871,2539
4912,23871,23871,2539
4913,23871,23871,2539
4914,23871,23871,2539
4915,23871,23871,2539
4916,23871,23871,2539
4917,23871,23871,2539
4918,23871,23871,2539
4919,23871,23871,2539
4920,23871,23871,2539
4921,23871,23871,2539
4922,23871,23871,2539
4923,23871,23871,2539
4924,23871,23871,2539
4925,23871,23871,2539
4926,23871,23871,2539
4927,23871,23871,2539
4928,23871,23871,2539
4929,23871,23871,2539
4930,23871,23871,2539
4931,23871,23871,2539
4932,23871,23871,2539
4933,23871,23871,2539
4934,23871,23871,2539
4935,23871,23871,2539
4936,23871,23871,2539
4937,23871,23871,2539
4938,23871,23871,2539
4939,23871,23871,2539
4940,23871,23871,2539
4941,23940,23940,2528
4942,23940,23940,2528
4943,23940,23940,2528
4944,23940,23940,2528
4945,23940,23940,2528
4946,23940,23940,2528
4947,23940,23940,2528
4948,23940,23940,2528
4949,23940,23940,2528
4950,23940,23940,2528
4951,23940,23940,2528
4952,23940,23940,2528
4953,23940,23940,2528
4954,23940,23940,2528
4955,23940,23940,2528
4956,23940,23940,2528
4957,23940,23940,2528
4958,23940,23940,2528
4959,23940,23940,2528
4960,23940,23940,2528
4961,23940,23940,2528
4962,23940,23940,2528
4963,23940,23940,2528
4964,23940,23940,2528
4965,23940,23940,2528
4966,23940,23940,2528
4967,23940,23940,2528
4968,23940,23940,2528
4969,23940,23940,2528
4970,23940,23940,2528
4971,23940,23940,2528
4972,23940,23940,2528
4973,23940,23940,2528
4974,23940,23940,2528
4975,23940,23940,2528
4976,23940,23940,2528
4977,23940,23940,2528
4978,23940,23940,2528
4979,23940,23940,2528
4980,23940,23940,2528
4981,23940,23940,2528
4982,23940,23940,2528
4983,23940,23940,2528
4984,23940,23940,2528
4985,23940,23940,2528
4986,23940,23940,2528
4987,23940,23940,2528
4988,23940,23940,2528
4989,23940,23940,2528
4990,23940,23940,2528
4991,23940,23940,2528
4992,23940,23940,2528
4993,23940,23940,2528
4994,23940,23940,2528
4995,23940,23940,2528
4996,23940,23940,2528
4997,23940,23940,2528
4998,23940,23940,2528
4999,23940,23940,2528
5000,23940,23940,2528
