iteration,current_objective,best_objective
1642,20885,20885
1643,20885,20885
1644,20885,20885
1645,20885,20885
1646,20885,20885
1647,20885,20885
1648,20885,20885
1649,20885,20885
1650,20885,20885
1651,20885,20885
1652,20885,20885
1653,20885,20885
1654,20885,20885
1655,20885,20885
1656,20885,20885
1657,20885,20885
1658,20885,20885
1659,20885,20885
1660,20885,20885
1661,20885,20885
1662,20885,20885
1663,20885,20885
1664,20885,20885
1665,20885,20885
1666,20885,20885
1667,20885,20885
1668,20885,20885
1669,20885,20885
1670,20885,20885
1671,20885,20885
1672,20885,20885
1673,20885,20885
1674,20885,20885
1675,20885,20885
1676,20885,20885
1677,20885,20885
1678,20885,20885
1679,20885,20885
1680,20885,20885
1681,20885,20885
1682,20885,20885
1683,20885,20885
1684,20885,20885
1685,20885,20885
1686,20885,20885
1687,20885,20885
1688,20885,20885
1689,20885,20885
1690,20885,20885
1691,20885,20885
1692,20885,20885
1693,20885,20885
1694,20885,20885
1695,20885,20885
1696,20885,20885
1697,20885,20885
1698,20885,20885
1699,20885,20885
1700,20885,20885
1701,20885,20885
1702,20885,20885
1703,20885,20885
1704,20885,20885
1705,20885,20885
1706,20885,20885
1707,20885,20885
1708,20885,20885
1709,20885,20885
1710,20885,20885
1711,20885,20885
1712,20885,20885
1713,20885,20885
1714,20885,20885
1715,20885,20885
1716,20885,20885
1717,20885,20885
1718,20885,20885
1719,20885,20885
1720,20885,20885
1721,20885,20885
1722,20885,20885
1723,20885,20885
1724,20885,20885
1725,20885,20885
1726,20885,20885
1727,20885,20885
1728,20885,20885
1729,20885,20885
1730,20885,20885
1731,20885,20885
1732,20885,20885
1733,20885,20885
1734,20885,20885
1735,20885,20885
1736,20885,20885
1737,20885,20885
1738,20885,20885
1739,20885,20885
1740,20885,20885
1741,20885,20885
1742,20885,20885
1743,20885,20885
1744,20885,20885
1745,20885,20885
1746,20885,20885
1747,20885,20885
1748,20885,20885
1749,20885,20885
1750,20885,20885
1751,20885,20885
1752,20885,20885
1753,20885,20885
1754,20885,20885
1755,20885,20885
1756,20885,20885
1757,20885,20885
1758,20885,20885
1759,20885,20885
1760,20885,20885
1761,20885,20885
1762,20885,20885
1763,20885,20885
1764,20885,20885
1765,20885,20885
1766,20885,20885
1767,20885,20885
1768,20885,20885
1769,20885,20885
1770,20885,20885
1771,20885,20885
1772,20885,20885
1773,20885,20885
1774,20885,20885
1775,20885,20885
1776,20885,20885
1777,20885,20885
1778,20885,20885
1779,20885,20885
1780,20885,20885
1781,20885,20885
1782,20885,20885
1783,20885,20885
1784,20885,20885
1785,20885,20885
1786,20885,20885
1787,20885,20885
1788,20885,20885
1789,20885,20885
1790,20885,20885
1791,20885,20885
1792,20885,20885
1793,20885,20885
1794,20885,20885
1795,20885,20885
1796,20885,20885
1797,20885,20885
1798,20885,20885
1799,20885,20885
1800,20885,20885
1801,20885,20885
1802,20885,20885
1803,20885,20885
1804,20885,20885
1805,20885,20885
1806,20885,20885
1807,20885,20885
1808,20885,20885
1809,20885,20885
1810,20885,20885
1811,20885,20885
1812,20885,20885
1813,20885,20885
1814,20885,20885
1815,20885,20885
1816,20885,20885
1817,20885,20885
1818,20885,20885
1819,20885,20885
1820,20885,20885
1821,20885,20885
1822,20885,20885
1823,20885,20885
1824,20885,20885
1825,20885,20885
1826,20885,20885
1827,20885,20885
1828,20885,20885
1829,20885,20885
1830,20885,20885
1831,20885,20885
1832,20885,20885
1833,20885,20885
1834,20885,20885
1835,20885,20885
1836,20885,20885
1837,20885,20885
1838,20885,20885
1839,20885,20885
1840,20885,20885
1841,20885,20885
1842,20885,20885
1843,20885,20885
1844,20885,20885
1845,20885,20885
1846,20885,20885
1847,20885,20885
1848,20885,20885
1849,20885,20885
1850,20885,20885
1851,20885,20885
1852,20885,20885
1853,20885,20885
1854,20885,20885
1855,20885,20885
1856,20885,20885
1857,20885,20885
1858,20885,20885
1859,20885,20885
1860,20885,20885
1861,20885,20885
1862,20885,20885
1863,20885,20885
1864,20885,20885
1865,20885,20885
1866,20885,20885
1867,20885,20885
1868,20885,20885
1869,20885,20885
1870,20885,20885
1871,20885,20885
1872,20885,20885
1873,20885,20885
1874,20885,20885
1875,20885,20885
1876,20885,20885
1877,20885,20885
1878,20885,20885
1879,20885,20885
1880,20885,20885
1881,20885,20885
1882,21155,21155
1883,21155,21155
1884,21155,21155
1885,21155,21155
1886,21155,21155
1887,21155,21155
1888,21155,21155
1889,21155,21155
1890,21155,21155
1891,21155,21155
1892,21155,21155
1893,21155,21155
1894,21155,21155
1895,21155,21155
1896,21155,21155
1897,21155,21155
1898,21155,21155
1899,21155,21155
1900,21155,21155
1901,21155,21155
1902,21155,21155
1903,21155,21155
1904,21155,21155
1905,21155,21155
1906,21155,21155
1907,21155,21155
1908,21155,21155
1909,21155,21155
1910,21155,21155
1911,21155,21155
1912,21155,21155
1913,21155,21155
1914,21155,21155
1915,21155,21155
1916,21155,21155
1917,21155,21155
1918,21155,21155
1919,21155,21155
1920,21155,21155
1921,21155,21155
1922,21155,21155
1923,21155,21155
1924,21155,21155
1925,21155,21155
1926,21155,21155
1927,21155,21155
1928,21155,21155
1929,21155,21155
1930,21155,21155
1931,21155,21155
1932,21155,21155
1933,21155,21155
1934,21155,21155
1935,21254,21254
1936,21254,21254
1937,21254,21254
1938,21254,21254
1939,21254,21254
1940,21254,21254
1941,21254,21254
1942,21254,21254
1943,21254,21254
1944,21254,21254
1945,21254,21254
1946,21254,21254
1947,21254,21254
1948,21254,21254
1949,21254,21254
1950,21254,21254
1951,21254,21254
1952,21347,21347
1953,21347,21347
1954,21347,21347
1955,21347,21347
1956,21347,21347
1957,21347,21347
1958,21347,21347
1959,21347,21347
1960,21347,21347
1961,21347,21347
1962,21347,21347
1963,21347,21347
1964,21347,21347
1965,21347,21347
1966,21347,21347
1967,21347,21347
1968,21347,21347
1969,22025,22025
1970,22025,22025
1971,22025,22025
1972,22025,22025
1973,22025,22025
1974,22025,22025
1975,22025,22025
1976,22025,22025
1977,22025,22025
1978,22025,22025
1979,22025,22025
1980,22025,22025
1981,22025,22025
1982,22025,22025
1983,22025,22025
1984,22025,22025
1985,22025,22025
1986,22025,22025
1987,22025,22025
1988,22025,22025
1989,22025,22025
1990,22025,22025
1991,22025,22025
1992,22025,22025
1993,22025,22025
1994,22025,22025
1995,22025,22025
1996,22025,22025
1997,22025,22025
1998,22025,22025
1999,22025,22025
2000,22025,22025
2001,22025,22025
2002,22025,22025
2003,22025,22025
2004,22025,22025
2005,22025,22025
2006,22025,22025
2007,22025,22025
2008,22025,22025
2009,22025,22025
2010,22025,22025
2011,22025,22025
2012,22025,22025
2013,22025,22025
2014,22025,22025
2015,22025,22025
2016,22025,22025
2017,22025,22025
2018,22025,22025
2019,22025,22025
2020,22025,22025
2021,22025,22025
2022,22025,22025
2023,22025,22025
2024,22025,22025
2025,22025,22025
2026,22025,22025
2027,22025,22025
2028,22025,22025
2029,22025,22025
2030,22025,22025
2031,22025,22025
2032,22025,22025
2033,22278,22278
2034,22278,22278
2035,22642,22642
2036,22642,22642
2037,22642,22642
2038,22642,22642
2039,22642,22642
2040,22642,22642
2041,22642,22642
2042,22642,22642
2043,22642,22642
2044,22642,22642
2045,22642,22642
2046,22642,22642
2047,22642,22642
2048,22642,22642
2049,22642,22642
2050,22642,22642
2051,22642,22642
2052,22642,22642
2053,22642,22642
2054,22642,22642
2055,22642,22642
2056,22642,22642
2057,22642,22642
2058,22642,22642
2059,22642,22642
2060,22642,22642
2061,22642,22642
2062,22642,22642
2063,22642,22642
2064,22642,22642
2065,22642,22642
2066,22642,22642
2067,22642,22642
2068,22642,22642
2069,22642,22642
2070,23088,23088
2071,23088,23088
2072,23088,23088
2073,23241,23241
2074,23241,23241
2075,23241,23241
2076,23241,23241
2077,23241,23241
2078,23241,23241
2079,23241,23241
2080,23241,23241
2081,23241,23241
2082,23241,23241
2083,23241,23241
2084,23241,23241
2085,23241,23241
2086,23241,23241
2087,23241,23241
2088,23332,23332
2089,23332,23332
2090,23332,23332
2091,23332,23332
2092,23332,23332
2093,23332,23332
2094,23332,23332
2095,23332,23332
2096,23332,23332
2097,23332,23332
2098,23332,23332
2099,23332,23332
2100,23332,23332
2101,23332,23332
2102,23332,23332
2103,23332,23332
2104,23332,23332
2105,23332,23332
2106,23332,23332
2107,23332,23332
2108,23332,23332
2109,23332,23332
2110,23332,23332
2111,23332,23332
2112,23332,23332
2113,23332,23332
2114,23332,23332
2115,23332,23332
2116,23332,23332
2117,23332,23332
2118,23332,23332
2119,23332,23332
2120,23332,23332
2121,23332,23332
2122,23332,23332
2123,23332,23332
2124,23332,23332
2125,23332,23332
2126,23332,23332
2127,23332,23332
2128,23332,23332
2129,23332,23332
2130,23332,23332
2131,23332,23332
2132,23332,23332
2133,23332,23332
2134,23332,23332
2135,23332,23332
2136,23332,23332
2137,23332,23332
2138,23332,23332
2139,23332,23332
2140,23332,23332
2141,23332,23332
2142,23332,23332
2143,23332,23332
2144,23332,23332
2145,23332,23332
2146,23332,23332
2147,23332,23332
2148,23332,23332
2149,23332,23332
2150,23332,23332
2151,23332,23332
2152,23332,23332
2153,23332,23332
2154,23332,23332
2155,23332,23332
2156,23332,23332
2157,23332,23332
2158,23332,23332
2159,23332,23332
2160,23332,23332
2161,23332,23332
2162,23332,23332
2163,23332,23332
2164,23332,23332
2165,23332,23332
2166,23332,23332
2167,23332,23332
2168,23332,23332
2169,23332,23332
2170,23332,23332
2171,23332,23332
2172,23332,23332
2173,23332,23332
2174,23332,23332
2175,23332,23332
2176,23332,23332
2177,23332,23332
2178,23332,23332
2179,23332,23332
2180,23332,23332
2181,23332,23332
2182,23332,23332
2183,23332,23332
2184,23332,23332
2185,23332,23332
2186,23332,23332
2187,23332,23332
2188,23332,23332
2189,23332,23332
2190,23332,23332
2191,23332,23332
2192,23332,23332
2193,23332,23332
2194,23332,23332
2195,23332,23332
2196,23332,23332
2197,23332,23332
2198,23332,23332
2199,23332,23332
2200,23332,23332
2201,23332,23332
2202,23332,23332
2203,23332,23332
2204,23332,23332
2205,23332,23332
2206,23332,23332
2207,23332,23332
2208,23332,23332
2209,23332,23332
2210,23332,23332
2211,23332,23332
2212,23332,23332
2213,23332,23332
2214,23332,23332
2215,23332,23332
2216,23332,23332
2217,23332,23332
2218,23332,23332
2219,23332,23332
2220,23332,23332
2221,23332,23332
2222,23332,23332
2223,23332,23332
2224,23332,23332
2225,23332,23332
2226,23332,23332
2227,23332,23332
2228,23332,23332
2229,23332,23332
2230,23332,23332
2231,23332,23332
2232,23332,23332
2233,23332,23332
2234,23332,23332
2235,23332,23332
2236,23332,23332
2237,23332,23332
2238,23332,23332
2239,23332,23332
2240,23332,23332
2241,23332,23332
2242,23332,23332
2243,23332,23332
2244,23332,23332
2245,23332,23332
2246,23332,23332
2247,23332,23332
2248,23332,23332
2249,23332,23332
2250,23332,23332
2251,23332,23332
2252,23332,23332
2253,23332,23332
2254,23332,23332
2255,23332,23332
2256,23332,23332
2257,23332,23332
2258,23332,23332
2259,23332,23332
2260,23332,23332
2261,23332,23332
2262,23332,23332
2263,23332,23332
2264,23332,23332
2265,23332,23332
2266,23332,23332
2267,23332,23332
2268,23332,23332
2269,23332,23332
2270,23332,23332
2271,23332,23332
2272,23332,23332
2273,23332,23332
2274,23332,23332
2275,23332,23332
2276,23332,23332
2277,23332,23332
2278,23332,23332
2279,23332,23332
2280,23332,23332
2281,23332,23332
2282,23332,23332
2283,23332,23332
2284,23332,23332
2285,23332,23332
2286,23332,23332
2287,23332,23332
2288,23332,23332
2289,23332,23332
2290,23332,23332
2291,23332,23332
2292,23332,23332
2293,23332,23332
2294,23332,23332
2295,23332,23332
2296,23332,23332
2297,23598,23598
2298,23598,23598
2299,23598,23598
2300,23598,23598
2301,23598,23598
2302,23598,23598
2303,23598,23598
2304,23598,23598
2305,23598,23598
2306,23598,23598
2307,23598,23598
2308,23598,23598
2309,23598,23598
2310,23598,23598
2311,23598,23598
2312,23598,23598
2313,23598,23598
2314,23598,23598
2315,23598,23598
2316,23598,23598
2317,23598,23598
2318,23598,23598
2319,23598,23598
2320,23598,23598
2321,23598,23598
2322,23598,23598
2323,23598,23598
2324,23598,23598
2325,23598,23598
2326,23598,23598
2327,23598,23598
2328,23598,23598
2329,23598,23598
2330,23598,23598
2331,23598,23598
2332,23598,23598
2333,23598,23598
2334,23598,23598
2335,23598,23598
2336,23598,23598
2337,23598,23598
2338,23598,23598
2339,23598,23598
2340,23598,23598
2341,23598,23598
2342,23598,23598
2343,23598,23598
2344,23598,23598
2345,23598,23598
2346,23598,23598
2347,23598,23598
2348,23598,23598
2349,23598,23598
2350,23598,23598
2351,23598,23598
2352,23598,23598
2353,23598,23598
2354,23598,23598
2355,23598,23598
2356,23598,23598
2357,23598,23598
2358,23598,23598
2359,23598,23598
2360,23598,23598
2361,23598,23598
2362,23598,23598
2363,23598,23598
2364,23598,23598
2365,23598,23598
2366,23598,23598
2367,23598,23598
2368,23598,23598
2369,23598,23598
2370,23598,23598
2371,23598,23598
2372,23598,23598
2373,23598,23598
2374,23598,23598
2375,23598,23598
2376,23598,23598
2377,23598,23598
2378,24529,24529
2379,24529,24529
2380,24529,24529
2381,24529,24529
2382,24529,24529
2383,24529,24529
2384,24529,24529
2385,24529,24529
2386,24529,24529
2387,24529,24529
2388,24529,24529
2389,24529,24529
2390,24529,24529
2391,24529,24529
2392,24529,24529
2393,24529,24529
2394,24529,24529
2395,24529,24529
2396,24529,24529
2397,24529,24529
2398,24529,24529
2399,24529,24529
2400,24529,24529
2401,24529,24529
2402,24529,24529
2403,24529,24529
2404,24529,24529
2405,24529,24529
2406,24529,24529
2407,24529,24529
2408,24529,24529
2409,24529,24529
2410,24529,24529
2411,24529,24529
2412,24529,24529
2413,24529,24529
2414,24529,24529
2415,24529,24529
2416,24529,24529
2417,24529,24529
2418,24529,24529
2419,24529,24529
2420,24529,24529
2421,24529,24529
2422,24529,24529
2423,24529,24529
2424,24529,24529
2425,24529,24529
2426,24529,24529
2427,24529,24529
2428,24529,24529
2429,24529,24529
2430,24529,24529
2431,24529,24529
2432,24529,24529
2433,24529,24529
2434,24529,24529
2435,24529,24529
2436,24529,24529
2437,24529,24529
2438,24529,24529
2439,24529,24529
2440,24529,24529
2441,24529,24529
2442,24529,24529
2443,24529,24529
2444,24529,24529
2445,24529,24529
2446,24529,24529
2447,24529,24529
2448,24529,24529
2449,24529,24529
2450,24529,24529
2451,24529,24529
2452,24529,24529
2453,24529,24529
2454,24529,24529
2455,24529,24529
2456,24529,24529
2457,24529,24529
2458,24529,24529
2459,24529,24529
2460,24529,24529
2461,24529,24529
2462,24529,24529
2463,24529,24529
2464,24529,24529
2465,24529,24529
2466,24529,24529
2467,24529,24529
2468,24529,24529
2469,24529,24529
2470,24529,24529
2471,24529,24529
2472,24529,24529
2473,24529,24529
2474,24529,24529
2475,24529,24529
2476,24529,24529
2477,24529,24529
2478,24529,24529
2479,24529,24529
2480,24529,24529
2481,24529,24529
2482,24529,24529
2483,24529,24529
2484,24529,24529
2485,24529,24529
2486,24529,24529
2487,24529,24529
2488,24529,24529
2489,24529,24529
2490,24529,24529
2491,24529,24529
2492,24529,24529
2493,24529,24529
2494,24529,24529
2495,24529,24529
2496,24529,24529
2497,24529,24529
2498,24529,24529
2499,24529,24529
2500,24529,24529
2501,24529,24529
2502,24529,24529
2503,24529,24529
2504,24529,24529
2505,24529,24529
2506,24529,24529
2507,24529,24529
2508,24529,24529
2509,24529,24529
2510,24529,24529
2511,24529,24529
2512,24529,24529
2513,24529,24529
2514,24529,24529
2515,24529,24529
2516,24529,24529
2517,24529,24529
2518,24529,24529
2519,24529,24529
2520,24529,24529
2521,24529,24529
2522,24529,24529
2523,24529,24529
2524,24529,24529
2525,24529,24529
2526,24529,24529
2527,24529,24529
2528,24529,24529
2529,24529,24529
2530,24529,24529
2531,24529,24529
2532,24529,24529
2533,24529,24529
2534,24529,24529
2535,24529,24529
2536,24529,24529
2537,24529,24529
2538,24529,24529
2539,24529,24529
2540,24529,24529
2541,24529,24529
2542,24529,24529
2543,24529,24529
2544,24529,24529
2545,24529,24529
2546,24529,24529
2547,24529,24529
2548,24529,24529
2549,24529,24529
2550,24529,24529
2551,24529,24529
2552,24529,24529
2553,24529,24529
2554,24529,24529
2555,24529,24529
2556,24529,24529
2557,24529,24529
2558,24529,24529
2559,24529,24529
2560,24529,24529
2561,24529,24529
2562,24529,24529
2563,24529,24529
2564,24529,24529
2565,24529,24529
2566,24529,24529
2567,24529,24529
2568,24529,24529
2569,24529,24529
2570,24529,24529
2571,24529,24529
2572,24529,24529
2573,24529,24529
2574,24529,24529
2575,24529,24529
2576,24529,24529
2577,24529,24529
2578,24529,24529
2579,24529,24529
2580,24529,24529
2581,24529,24529
2582,24529,24529
2583,24529,24529
2584,24529,24529
2585,24529,24529
2586,24529,24529
2587,24529,24529
2588,24529,24529
2589,24529,24529
2590,24529,24529
2591,24529,24529
2592,24529,24529
2593,24529,24529
2594,24529,24529
2595,24529,24529
2596,24529,24529
2597,24529,24529
2598,24529,24529
2599,24529,24529
2600,24529,24529
2601,24529,24529
2602,24529,24529
2603,24529,24529
2604,24529,24529
2605,24529,24529
2606,24529,24529
2607,24529,24529
2608,24529,24529
2609,24529,24529
2610,24529,24529
2611,24529,24529
2612,24529,24529
2613,24529,24529
2614,24529,24529
2615,24529,24529
2616,24529,24529
2617,24529,24529
2618,24529,24529
2619,24529,24529
2620,24529,24529
2621,24529,24529
2622,24529,24529
2623,24529,24529
2624,24529,24529
2625,24529,24529
2626,24529,24529
2627,24529,24529
2628,24529,24529
2629,24529,24529
2630,24529,24529
2631,24529,24529
2632,24529,24529
2633,24529,24529
2634,24529,24529
2635,24529,24529
2636,24529,24529
2637,24529,24529
2638,24529,24529
2639,24529,24529
2640,24529,24529
